'id'|'parent_id'|'name'|'original'|'level'|'count'
'138460'|'144986'|'Работы по строительству фонтанов и бассейнов'|''|'3'|'1564'
'138461'|'138399'|'Услуги реставрации ванн'|'Реставрация ванн'|'2'|'603'
'138462'|'0'|'Ткани, текстиль, интерьер'|'Текстиль, предметы интерьера'|'1'|'2483'
'138463'|'144999'|'Пряжа и товары для вязания'|'Пряжа'|'3'|'5903'
'138464'|'138462'|'Камины и печи'|'Печи, камины'|'2'|'7160'
'138465'|'138462'|'Гардины и карнизы для штор'|'Карнизы'|'2'|'8699'
'138466'|'138462'|'Керамика для интерьера'|'Керамические изделия'|'2'|'4688'
'138467'|'144999'|'Ткани для портьер, шторы'|'Портьерные ткани, шторы'|'3'|'7661'
'138468'|'144999'|'Магазины тканей'|'Ткани'|'3'|'12596'
'138469'|'144999'|'Постельное белье, домашний текстиль'|'Постельные принадлежности, текстиль для дома'|'3'|'14224'
'138470'|'144998'|'Лестница и ограждения для интерьера'|''|'3'|'3549'
'138471'|'138462'|'Кованые металлические изделия'|'Кованые изделия'|'2'|'8727'
'138472'|'144999'|'Ковры для интерьера'|'Ковры'|'3'|'3328'
'138473'|'144999'|'Фурнитура для шитья'|'Швейная фурнитура'|'3'|'11776'
'138474'|'138462'|'Нетканые материалы для интерьера'|'Нетканые материалы'|'2'|'2122'
'138475'|'144997'|'Рулонные шторы, жалюзи, рольставни'|''|'3'|'11225'
'138476'|'0'|'Товары и услуги для животных'|''|'1'|'7'
'138477'|'145004'|'Продажа кормов для животных'|'Комбикорм, кормовые добавки'|'3'|'1225'
'138478'|'145001'|'Препараты для животных'|'Ветеринарные препараты'|'3'|'1064'
'138479'|'145004'|'Товары для животных'|'Зоотовары'|'3'|'25470'
'138480'|'145001'|'Клиники для животных'|'Ветеринарные клиники'|'3'|'7087'
'138481'|'145002'|'Гостиницы для кошек и собак'|'Гостиницы для животных'|'3'|'786'
'138482'|'145000'|'Товары для аквариумистов'|''|'3'|'2631'
'138483'|'145003'|'Питомники и клубы домашних животных'|'Клубы домашних животных, питомники'|'3'|'1629'
'138484'|'145002'|'Уход за животными'|'Услуги по уходу за животными'|'3'|'3539'
'138485'|'145001'|'Апетки для животных'|'Ветеринарные аптеки'|'3'|'5864'
'138486'|'145003'|'Разведение животных'|'Животноводство'|'3'|'692'
'138488'|'145011'|'Покупки онлайн'|''|'3'|'1761'
'138489'|'145007'|'Продажа аксессуаров для бани'|'Аксессуары для бань и саун'|'3'|'1250'
'138490'|'145014'|'Новогодние магазины'|''|'3'|'1081'
'138491'|'145018'|'Универсамы, торговые комплексы'|'Универсальные магазины, комплексы'|'3'|'1354'
'138492'|'144607'|'Подарочные сертификаты'|'Магазины подарочных сертификатов'|'2'|'315'
'138493'|'144607'|'Продажа сувениров'|'Сувениры, подарки'|'2'|'39978'
'138494'|'145019'|'Магазины цветов'|''|'3'|'26264'
'138495'|'145022'|'Магазины драгоценностей'|''|'3'|'15410'
'138496'|'145015'|'Крытые и открытые рынки'|''|'3'|'1825'
'138497'|'145021'|'Секс-шопы'|''|'3'|'2202'
'138498'|'145017'|'Магазины для творчества и рукоделия'|''|'3'|'6517'
'138499'|'144607'|'Дисконтные карты, купоны'|'Продажа купонов со скидками, дисконтные системы'|'2'|'567'
'138500'|'145010'|'Товары из магазина на дом'|''|'3'|'202'
'138501'|'145012'|'Продажа картографической продукции'|''|'3'|'64'
'138502'|'144607'|'Магазины настольных игр'|'Настольные игры'|'2'|'4210'
'138503'|'144607'|'Изготовление и ремонт драгоценностей'|'Ремонт, изготовление ювелирных изделий'|'2'|'9555'
'138504'|'145020'|'Магазины часов'|''|'3'|'3932'
'138505'|'145018'|'ТРЦ и моллы'|'Торгово-развлекательные центры, моллы'|'3'|'1341'
'138506'|'145013'|'Продажа комиссионных товаров'|''|'3'|'2920'
'138507'|'145009'|'Цветы с доставкой'|''|'3'|'10920'
'138508'|'145008'|'Большие магазины, гипермаркеты'|''|'3'|'989'
'138509'|'145018'|'Специализированные торговые центры'|'Торговые центры'|'3'|'14611'
'138510'|'144607'|'Продуктовые супермаркеты'|'Супермаркеты'|'2'|'55869'
'138512'|'144608'|'Депо троллейбусные'|'Троллейбусные депо'|'2'|'206'
'138513'|'145033'|'Станции и вокзалы железнодорожного транспорта'|''|'3'|'619'
'138514'|'145026'|'Билеты на автобус'|''|'3'|'740'
'138515'|'144608'|'Дорожное оборудование'|'Оборудование для строительства автодорог'|'2'|'462'
'138516'|'144608'|'Ремонт и строительство железных дорог'|'Строительство, ремонт железных дорог'|'2'|'989'
'138517'|'144608'|'Стройматериалы для ж/д путей'|'Материалы для железнодорожных путей'|'2'|'569'
'138518'|'144608'|'Оборудование и техника для железнодорожного транспорта'|'Железнодорожное оборудование, техника'|'2'|'1021'
'138519'|'145050'|'Хранение грузов на складе'|'Услуги складского хранения'|'3'|'6920'
'138520'|'144608'|'Метро'|'Метрополитен'|'2'|'282'
'138521'|'145047'|'Сельскохозяйственная техника'|''|'3'|'1811'
'138522'|'144608'|'Строительная техника на заказ'|'Заказ строительной, спецавтотехники'|'2'|'7853'
'138523'|'145031'|'Грузоперевозки по городу'|''|'3'|'17506'
'138524'|'144608'|'Автобусы на заказ'|'Заказ автобусов'|'2'|'5691'
'138525'|'145037'|'Автогрузоперевозки между странами'|''|'3'|'7735'
'138526'|'145039'|'Мотоциклы'|''|'3'|'3368'
'138527'|'145048'|'Специальная автотехника'|''|'3'|'6039'
'138528'|'145036'|'Автогрузоперевозки между городами'|''|'3'|'22217'
'138529'|'145045'|'Аренда автотранспорта'|''|'3'|'3673'
'138530'|'145032'|'Билеты на поезд'|''|'3'|'12602'
